hex_id;latitud;longitud
898f0dc8c2fffff;-3.5518968;-80.43376
898f0dc8a8bffff;-3.5675182;-80.462234
898f0dc8863ffff;-3.572859;-80.44492
898f0dc8ab7ffff;-3.5722044;-80.45081
898f0dc8b1bffff;-3.5863645;-80.44636
898f0dc8d2bffff;-3.5639892;-80.41717
898f0dc8e2bffff;-3.5594053;-80.45839
898f0dc8d6fffff;-3.5667105;-80.423416
898f0dc89a7ffff;-3.5801637;-80.40995
898f0dc8d1bffff;-3.5532064;-80.42198
898f0dc8b9bffff;-3.578251;-80.44252
898f0dc8e77ffff;-3.5573897;-80.46116
898f0dcf24bffff;-3.5713959;-80.411995
898f0dc8d3bffff;-3.5606132;-80.41681
898f0dc8d73ffff;-3.5599585;-80.4227
898f0dc88cbffff;-3.5586996;-80.44938
898f0dc8d57ffff;-3.554567;-80.42511
898f0dc8d03ffff;-3.5552218;-80.41922
898f0dc8d53ffff;-3.5525517;-80.42787
898f0dc8c67ffff;-3.551242;-80.43965
898f0dc8e3bffff;-3.556029;-80.45803
898f0dc898fffff;-3.5741174;-80.41824
898f0dc89d3ffff;-3.5680711;-80.426544
898f0dc88bbffff;-3.5620248;-80.43484
898f0dc89bbffff;-3.5761328;-80.41548
898f0dc8a83ffff;-3.5661576;-80.45911
898f0dc8d07ffff;-3.5572371;-80.41645
898f0dc8a97ffff;-3.564797;-80.455986
898f0dc8bd7ffff;-3.5796118;-80.44564
898f0dc89b3ffff;-3.5747721;-80.41235
898f0dc899bffff;-3.5687258;-80.420654
898f0dc88cfffff;-3.5607152;-80.44662
898f0dcd4dbffff;-3.58354;-80.41031
898f0dc8b8bffff;-3.5816274;-80.44288
898f0dc8d7bffff;-3.561319;-80.42583
898f0dc8d77ffff;-3.5619738;-80.41994
898f0dc8897ffff;-3.5552728;-80.43412
898f0dc8c6fffff;-3.5526025;-80.44277
898f0dc8b0fffff;-3.5917566;-80.443954
898f0dc89a3ffff;-3.5781484;-80.41271
898f0dc8b0bffff;-3.589741;-80.44672
898f0dc88c7ffff;-3.5593545;-80.44349
898f0dc888bffff;-3.557994;-80.44037
898f0dc8843ffff;-3.5654519;-80.450096
898f0dc8bd3ffff;-3.5775962;-80.44841
898f0dc8887ffff;-3.5586488;-80.43448
898f0dc886bffff;-3.57422;-80.44805
898f0dc8d47ffff;-3.557943;-80.42547
898f0dc8b57ffff;-3.5877252;-80.449486
898f0dc8847ffff;-3.5674675;-80.447334
898f0dc8e2fffff;-3.5614207;-80.45563
898f0dc886fffff;-3.5762353;-80.44528
898f0dc8d2fffff;-3.5660045;-80.414406
898f0dc89d7ffff;-3.5700867;-80.423775
898f0dc89abffff;-3.579509;-80.41584
898f0dc8b47ffff;-3.5911016;-80.449844
898f0dc8a87ffff;-3.5681732;-80.456345
898f0dc8bcfffff;-3.584349;-80.44913
898f0dc8e27ffff;-3.5600603;-80.45251
898f0dc8993ffff;-3.5673652;-80.41753
898f0dc8d0fffff;-3.5585978;-80.41958
898f0dc8bc3ffff;-3.5809724;-80.44877
898f0dc884fffff;-3.568828;-80.450455
898f0dc89c7ffff;-3.5734627;-80.42413
898f0dc8933ffff;-3.5828853;-80.4162
898f0dc8883ffff;-3.5566335;-80.43724
898f0dc8e33ffff;-3.5546687;-80.45491
898f0dc8a93ffff;-3.5627813;-80.45875
898f0dc8917ffff;-3.5774937;-80.4186
898f0dc8903ffff;-3.5788543;-80.42173
898f0dc8d4bffff;-3.5572882;-80.43136
898f0dc898bffff;-3.572102;-80.42101
898f0dc8853ffff;-3.5620756;-80.44974
898f0dc8d6bffff;-3.5646951;-80.426186
898f0dc88b7ffff;-3.5626798;-80.42895
898f0dc889bffff;-3.554618;-80.44001
898f0dc8aa7ffff;-3.5755806;-80.45117
898f0dc88d7ffff;-3.5559785;-80.44313
898f0dc885bffff;-3.5634363;-80.452866
898f0dc88b3ffff;-3.5606642;-80.43172
898f0dc8b03ffff;-3.58838;-80.443596
898f0dc888fffff;-3.5600095;-80.4376
898f0dc8d5bffff;-3.5539122;-80.431
898f0dc8987ffff;-3.5727568;-80.41512
898f0dc8bc7ffff;-3.582988;-80.446
898f0dc8ab3ffff;-3.5701888;-80.45358
898f0dc89afffff;-3.5815246;-80.41307
898e62d4b93ffff;-12.023091;-76.880035
898e628b403ffff;-11.980772;-76.81565
898e628b417ffff;-11.979337;-76.8125
898e62d4dcbffff;-11.994969;-76.868286
898e6299b37ffff;-11.97662;-76.785095
898e6299b77ffff;-11.977526;-76.79423
898e628b4abffff;-11.981302;-76.80967
898e62d4863ffff;-12.019157;-76.8857
898e628b207ffff;-12.0166025;-76.83718
898e6298bd7ffff;-11.955607;-76.731834
898e62d4803ffff;-12.010918;-76.88189
898e6298dafffff;-11.933004;-76.696526
898e628b6bbffff;-11.98795;-76.83142
898e62d4ca7ffff;-11.988165;-76.86764
898e628329bffff;-11.934061;-76.68457
898e62d4db7ffff;-11.99853;-76.84751
898e6298d17ffff;-11.929074;-76.70217
898e62d4837ffff;-12.016819;-76.8734
898e628b607ffff;-11.992788;-76.8349
898e628a403ffff;-11.97443;-76.75172
898e628b39bffff;-12.018194;-76.81924
898e6299b67ffff;-11.980927;-76.794556
898e628b287ffff;-12.008363;-76.833374
898e6299a2bffff;-11.965728;-76.811195
898e6299b8fffff;-11.965884;-76.7901
898e6299b2bffff;-11.979491;-76.791405
898e629898bffff;-11.947518;-76.70695
898e62d4887ffff;-12.004645;-76.87525
898e628b47bffff;-11.987045;-76.82228
898e6298d37ffff;-11.936406;-76.696846
898e629882bffff;-11.949333;-76.725204
898e629882fffff;-11.951299;-76.72238
898e628b067ffff;-12.0147915;-76.81891
898e628b62bffff;-11.999593;-76.83555
898e62d4817ffff;-12.009482;-76.87873
898e62832cbffff;-11.938371;-76.69402
898e628b4bbffff;-11.9779005;-76.80934
898e62d4bc3ffff;-12.027398;-76.8895
898e62d4d2bffff;-12.009642;-76.85763
898e628a4b3ffff;-11.970121;-76.74226
898e6298bd3ffff;-11.953642;-76.734665
898e62989d3ffff;-11.943588;-76.7126
898e628b28bffff;-12.007833;-76.839355
898e6299bc3ffff;-11.9633875;-76.79891
898e62d4d7bffff;-12.007143;-76.86644
898e6298d23ffff;-11.937842;-76.7
898e6298bc3ffff;-11.957044;-76.734985
898e628a4c7ffff;-11.969063;-76.75422
898e628b48fffff;-11.975934;-76.81217
898e628366bffff;-11.930131;-76.69022
898e62d6b47ffff;-11.979925;-76.86383
898e62d4ddbffff;-11.991568;-76.867966
898e628b623ffff;-11.998157;-76.8324
898e6299b0fffff;-11.974124;-76.79391
898e628b447ffff;-11.983644;-76.82196
898e62832d3ffff;-11.933533;-76.690544
898e62d4bc7ffff;-12.029365;-76.88667
898e628b04bffff;-12.0069275;-76.83022
898e628a687ffff;-11.978209;-76.76716
898e6299b03ffff;-11.970721;-76.79358
898e6299bafffff;-11.973218;-76.784775
898e62d4b13ffff;-12.031332;-76.88384
898e628b25bffff;-12.013575;-76.851974
898e62d49c3ffff;-12.01735;-76.86742
898e628b617ffff;-11.989386;-76.83457
898e628b667ffff;-12.001028;-76.83871
898e62d4d37ffff;-12.00677;-76.85132
898e62832dbffff;-11.934969;-76.693695
898e628a6c7ffff;-11.9791155;-76.77629
898e6298b83ffff;-11.956137;-76.72585
898e628b6b3ffff;-11.986515;-76.82826
898e628b45bffff;-11.979711;-76.827614
898e628b6abffff;-11.991352;-76.83174
898e62d480bffff;-12.012353;-76.88504
898e628b20bffff;-12.016072;-76.84316
898e6298873ffff;-11.945402;-76.73086
898e6298b93ffff;-11.952735;-76.72553
898e628b043ffff;-12.005491;-76.827065
898e628b463ffff;-11.989012;-76.81946
898e6298b53ffff;-11.961882;-76.738464
898e628b673ffff;-11.995659;-76.84121
898e6298bc7ffff;-11.959009;-76.73216
898e628b68bffff;-11.984017;-76.837074
898e6299b27ffff;-11.980021;-76.78542
898e6298d6bffff;-11.9401865;-76.71228
898e62d484fffff;-12.0152235;-76.89135
898e628b2cbffff;-12.008737;-76.848495
898e62d48dbffff;-12.001615;-76.890045
898e62d4843ffff;-12.011822;-76.89102
898e62988a7ffff;-11.941623;-76.71543
898e6299a2fffff;-11.967694;-76.808365
898e628b633ffff;-11.994755;-76.83207
898e628b413ffff;-11.97737;-76.81532
898e6299b33ffff;-11.974653;-76.787926
898e62d4dcfffff;-11.996937;-76.86546
898e628b4b7ffff;-11.978431;-76.80336
898e6298b9bffff;-11.954171;-76.72868
898e629996fffff;-11.972312;-76.77564
898e6298b87ffff;-11.958101;-76.72303
898e628b41bffff;-11.978806;-76.81848
898e628b0dbffff;-11.995285;-76.82609
898e6299b13ffff;-11.9673195;-76.79325
898e628b613ffff;-11.987419;-76.8374
898e6283667ffff;-11.930659;-76.68424
898e628a6c3ffff;-11.97715;-76.77911
898e6299b53ffff;-11.9682255;-76.80238
898e6298d2bffff;-11.939279;-76.70315
898e6299927ffff;-11.969969;-76.76335
898e628b60fffff;-11.994224;-76.83805
898e628b467ffff;-11.990978;-76.81663
898e6299b63ffff;-11.978961;-76.797386
898e6298b8fffff;-11.9595375;-76.72618
898e628b23bffff;-12.020004;-76.83751
898e62d49cbffff;-12.018785;-76.870575
898e628b6a7ffff;-11.991883;-76.82576
898e628b00bffff;-12.0060215;-76.82108
898e628b24bffff;-12.016976;-76.852295
898e6299b73ffff;-11.975559;-76.79706
898e628b6afffff;-11.993319;-76.82892
898e628b213ffff;-12.011234;-76.83968
898e628b62fffff;-12.001558;-76.832726
898e62836abffff;-11.920983;-76.67729
898e62d4d57ffff;-12.000339;-76.86578
898e62d4d03ffff;-12.000871;-76.8598
898e62988b7ffff;-11.938221;-76.7151
898e628b0d3ffff;-11.99385;-76.82294
898e628a617ffff;-11.983047;-76.77064
898e62d487bffff;-12.017191;-76.88852
898e628a457ffff;-11.973901;-76.7577
898e6299b23ffff;-11.978056;-76.788246
898e628b2d7ffff;-12.005866;-76.842186
898e628b4a3ffff;-11.979867;-76.80652
898e62d481bffff;-12.008951;-76.88471
898e6299babffff;-11.9712515;-76.7876
898e628b46fffff;-11.9924135;-76.81978
898e628b4afffff;-11.983269;-76.80684
898e6298d6fffff;-11.942151;-76.70945
898e62d48abffff;-12.01145;-76.8759
898e62d4b17ffff;-12.0332985;-76.88102
898e628b473ffff;-11.98561;-76.81913
898e629899bffff;-11.944117;-76.70663
898e628b4b3ffff;-11.976465;-76.80619
898e628a413ffff;-11.971028;-76.751396
898e628b44fffff;-11.985079;-76.82511
898e628b077ffff;-12.01139;-76.81858
898e628b203ffff;-12.014636;-76.840004
898e6298d4fffff;-11.934819;-76.71478
898e62d4cb7ffff;-11.984763;-76.86731
898e62d4d87ffff;-11.994597;-76.85317
898e628b433ffff;-11.984705;-76.81
898e628a683ffff;-11.976243;-76.76998
898e6299ba3ffff;-11.969816;-76.78445
898e628b66bffff;-12.000497;-76.84469
898e628b437ffff;-11.9866705;-76.80717
898e62d4d2fffff;-12.011608;-76.8548
898e62d4da3ffff;-11.999966;-76.85067
898e6298877ffff;-11.947368;-76.728035
898e62d4d0fffff;-12.004272;-76.86013
898e62d488bffff;-12.004113;-76.88123
898e62d4ab7ffff;-12.018626;-76.89168
898e6299b0bffff;-11.9721575;-76.79673
898e6299b43ffff;-11.971627;-76.80271
898e62d495bffff;-12.023623;-76.874054
898e628b2a7ffff;-12.0156975;-76.82804
898e6298d27ffff;-11.939807;-76.697174
898e628b073ffff;-12.009424;-76.82141
898e628a417ffff;-11.972994;-76.748566
898e6299b07ffff;-11.972688;-76.79075
898e628b06fffff;-12.016228;-76.82206
898e628a40bffff;-11.975866;-76.754875
898e6299b17ffff;-11.969286;-76.79043
898e628b457ffff;-11.980242;-76.82163
898e6298d8fffff;-11.925673;-76.70185
898e6299b1bffff;-11.968756;-76.79641
898e62d4d47ffff;-12.003741;-76.86611
898e62989cfffff;-11.950391;-76.71325
898e62d489bffff;-12.0007105;-76.880905
898e6283623ffff;-11.927787;-76.67794
898e62d4d17ffff;-11.999434;-76.85665
898e6298b43ffff;-11.965283;-76.738785
898e6299b2fffff;-11.981458;-76.788574
898e62d4d4bffff;-12.00321;-76.87209
898e6298d3bffff;-11.935877;-76.70283
898e62989d7ffff;-11.945553;-76.70978
898e6298b4bffff;-11.96672;-76.741936
898e6299a23ffff;-11.964293;-76.808044
898e628a41bffff;-11.972465;-76.75455
898e62d4877ffff;-12.017722;-76.88254
898e628b44bffff;-11.983112;-76.82794
898e628b04fffff;-12.008893;-76.82739
898e62d4dc3ffff;-11.993534;-76.865135
898e62d4c27ffff;-11.996405;-76.871445
898e6283637ffff;-11.92635;-76.67479
898e6299ba7ffff;-11.971782;-76.78162
898e62d4d5bffff;-11.999807;-76.87177
898e62989cbffff;-11.948425;-76.71608
898e628a483ffff;-11.96619;-76.74792
898e628b0d7ffff;-11.995816;-76.82011
898e62d482fffff;-12.021656;-76.876884
898e628b603ffff;-11.990822;-76.83772
898e628a6cbffff;-11.978585;-76.78227
898e628a69bffff;-11.9742775;-76.77281
898e628b487ffff;-11.974499;-76.80902
898e628b293ffff;-12.002995;-76.83588
898e628b443ffff;-11.981677;-76.82478
898e62d48a3ffff;-12.010015;-76.87275
898e628b253ffff;-12.012139;-76.848816
898e62d4d3bffff;-12.006239;-76.8573
898e628b29bffff;-12.00443;-76.83903
898e628a6d7ffff;-11.975714;-76.77596
898e628a4cbffff;-11.9685335;-76.7602
898e62989c7ffff;-11.948955;-76.7101
898e6298b1bffff;-11.962411;-76.73248
898e62d48c7ffff;-12.0055485;-76.88439
898e62d4873ffff;-12.015756;-76.88537
898e6283243ffff;-11.945173;-76.69467
898e628b6c7ffff;-11.985453;-76.840225
898e62d48d7ffff;-12.002146;-76.88406
898e628a613ffff;-11.981081;-76.77346
898e628b06bffff;-12.014261;-76.82489
898e6298983ffff;-11.946081;-76.7038
898e628b2cfffff;-12.010703;-76.845665
898e62d4bd7ffff;-12.025963;-76.886345
898e628a693ffff;-11.972841;-76.76966
898e6299b57ffff;-11.970191;-76.79956
898e628a497ffff;-11.964754;-76.74477
898e629883bffff;-11.945931;-76.724884
898e62d4833ffff;-12.014852;-76.87623
898e62d48cfffff;-12.006984;-76.88754
898e6299b7bffff;-11.976995;-76.80021
898e62d4d73ffff;-12.005708;-76.86329
898e6298b4fffff;-11.968685;-76.73911
898e62d482bffff;-12.01969;-76.87971
898e62d49dbffff;-12.015384;-76.87025
898e6298bcfffff;-11.960445;-76.73531
898e629992fffff;-11.971405;-76.76651
898e628b687ffff;-11.984549;-76.83109
898e628b69bffff;-11.980616;-76.83675
898e62d4d27ffff;-12.010173;-76.85165
898e629894fffff;-11.958631;-76.71705
898e62988afffff;-11.943059;-76.71858
898e628b4a7ffff;-11.981833;-76.80369
898e6298863ffff;-11.948804;-76.731186
898e62d4d97ffff;-11.991195;-76.852844
898e6298b5bffff;-11.963318;-76.741615
898e628b063ffff;-12.012826;-76.82174
898e62d48afffff;-12.013416;-76.87308
898e62d48cbffff;-12.005016;-76.89037
898e628b40fffff;-11.984174;-76.81598
898e6298bb7ffff;-11.962032;-76.71738
898e628b677ffff;-11.997626;-76.83838
898e629996bffff;-11.9703455;-76.778465
898e628a68fffff;-11.979645;-76.77031
898e62d4dd3ffff;-11.990132;-76.86481
898e628b28fffff;-12.009799;-76.836525
898e62d4db3ffff;-11.996564;-76.85034
898e62d6b7bffff;-11.983328;-76.86416
898e62d4827ffff;-12.020221;-76.873726
898e628b09bffff;-11.99438;-76.816956
898e628a6dbffff;-11.9751835;-76.781944
898e628b683ffff;-11.982582;-76.83392
898e6298b8bffff;-11.957573;-76.729004
898e62d4dafffff;-12.003368;-76.85099
898e62d4d63ffff;-12.00911;-76.86361
898e628b61bffff;-11.988855;-76.84055
898e6298d2fffff;-11.941244;-76.700325
898e628b68fffff;-11.985984;-76.83424
898e62d4853ffff;-12.008419;-76.8907
898e6298bb3ffff;-11.960067;-76.7202
898e62d4d23ffff;-12.008205;-76.85448
898e6299bc7ffff;-11.965353;-76.79608
898e62d480fffff;-12.01432;-76.88221
898e62832c3ffff;-11.936934;-76.69087
898e62d4813ffff;-12.007516;-76.88156
898e6298887ffff;-11.934291;-76.72076
898e62d4b9bffff;-12.024528;-76.883194
898e62d483bffff;-12.016287;-76.87939
898e628a443ffff;-11.975337;-76.76085
898e628a487ffff;-11.968156;-76.745094
898e62d48b3ffff;-12.006612;-76.87242
898e62d4823ffff;-12.018254;-76.87656
898e628a45bffff;-11.973371;-76.76368
898e628a48bffff;-11.967627;-76.75107
898e62d4d1bffff;-11.998903;-76.86263
898e62d4d6bffff;-12.010546;-76.86677
898e62989c3ffff;-11.946989;-76.71293
898e62d4bd3ffff;-12.023995;-76.889175
898e6299b47ffff;-11.973594;-76.79989
898e628a48fffff;-11.969592;-76.748245
898e6298b57ffff;-11.963847;-76.735634
898e628b07bffff;-12.0108595;-76.82456
898e629886fffff;-11.952206;-76.73151
898e628b477ffff;-11.9875765;-76.8163
898e62d4d67ffff;-12.011077;-76.86079
898e6298867ffff;-11.950769;-76.728355
898e628b2c3ffff;-12.007301;-76.84534
898e6299b4fffff;-11.975029;-76.80304
898e628b283ffff;-12.006396;-76.836205
898e628b693ffff;-11.979179;-76.833595
898e62d4883ffff;-12.002678;-76.87808
898e6298b47ffff;-11.967249;-76.73596
898e6298d7bffff;-11.936785;-76.71195
898e628360fffff;-11.923857;-76.68359
898e62d4d53ffff;-11.998372;-76.868614
898e6299b5bffff;-11.969661;-76.80554
898e62d4d0bffff;-12.002306;-76.86296
898e628b60bffff;-11.992257;-76.84088
898e628b63bffff;-11.99619;-76.83522
898e62d4d77ffff;-12.007674;-76.86046
898e628b40bffff;-11.982207;-76.8188
898e629886bffff;-11.95024;-76.73434
898e6299b8bffff;-11.963918;-76.79293
898e628b297ffff;-12.004961;-76.833046
898e628b43bffff;-11.98614;-76.81315
898e6299b6bffff;-11.980397;-76.80054
898e628a697ffff;-11.974807;-76.76683
898e628a68bffff;-11.977679;-76.77314
898e62d4867ffff;-12.021125;-76.882866
898e628b697ffff;-11.981146;-76.830765
898e628b5d3ffff;-11.983799;-76.80086
898e62d48b7ffff;-12.008578;-76.86959
898e628b46bffff;-11.990448;-76.82261
898e6298d67ffff;-11.940715;-76.7063
898e628a6cfffff;-11.980552;-76.77944
898e628b5dbffff;-11.985235;-76.804016
898e62d486bffff;-12.020594;-76.88885
898e62989dbffff;-11.9450245;-76.71575
898e628b2b7ffff;-12.012296;-76.82772
898e628b2dbffff;-12.005335;-76.84817
898e628362bffff;-11.929223;-76.68109
898e62d4953ffff;-12.022188;-76.8709
898e628b2d3ffff;-12.0039;-76.84501
898e62d4857ffff;-12.010386;-76.88787
898e62d4897ffff;-12.001243;-76.87492
898e628b6a3ffff;-11.989917;-76.82859
898e6298993ffff;-11.94268;-76.703476
898e62d486fffff;-12.02256;-76.886024
898e6299b3bffff;-11.9760895;-76.79108
898e62d6b6bffff;-11.98673;-76.86448
898e6299b6fffff;-11.982364;-76.79771
898e6298823ffff;-11.947897;-76.72205
898e628b493ffff;-11.9691305;-76.81152
898e628b497ffff;-11.971097;-76.80869
898e62d692fffff;-11.977744;-76.830444
898e62d4d8fffff;-11.996033;-76.85632
898e628366fffff;-11.9320965;-76.68739
898e628b217ffff;-12.013201;-76.83685
898e628b047ffff;-12.007458;-76.82424
898e6283673ffff;-11.925293;-76.686745
898e62d49d3ffff;-12.0139475;-76.867096
898e6299b4bffff;-11.9730625;-76.80586
898e628b2bbffff;-12.011765;-76.8337
898e62d488fffff;-12.006081;-76.8784
898e62d4dbbffff;-11.997999;-76.85349
898e628b2c7ffff;-12.009268;-76.84251
898e62d4b1bffff;-12.032767;-76.887
898e62d4d4fffff;-12.005177;-76.86927
898e628a44bffff;-11.976772;-76.76401
898e62d4807ffff;-12.012885;-76.87906
898e628a4cfffff;-11.970499;-76.75738
898e628b21bffff;-12.01267;-76.842834
898e6283677ffff;-11.9272585;-76.68392
898e62d4847ffff;-12.013788;-76.8882
898e6298d07ffff;-11.932476;-76.7025
898e62988b3ffff;-11.936255;-76.71793
898e6299bcfffff;-11.966789;-76.79923
898e629880fffff;-11.943966;-76.72771
898e62d48bbffff;-12.008047;-76.87558
898e62d4c23ffff;-11.994438;-76.87427
898e62d4da7ffff;-12.001932;-76.84784
898e628b6b7ffff;-11.9884815;-76.82544
898e6298d63ffff;-11.93875;-76.70913
898e6298da7ffff;-11.931568;-76.693375
898e62d4c67ffff;-11.997309;-76.88058
898e628a6d3ffff;-11.973747;-76.77879
898e628a657ffff;-11.983953;-76.77977
898e6283663ffff;-11.928695;-76.68707
898e628325bffff;-11.943209;-76.697495
898e6298d83ffff;-11.922271;-76.70152
898e6298827ffff;-11.9498625;-76.71923
898e62d4d43ffff;-12.001774;-76.86894
898e628a4bbffff;-11.971558;-76.745415
898e628b05bffff;-12.003525;-76.829895
898e62d48a7ffff;-12.011981;-76.86992
898e62d48c3ffff;-12.003581;-76.887215
898e62d4d07ffff;-12.002837;-76.85698
898e628b66fffff;-12.002463;-76.84186
898e6298997ffff;-11.944645;-76.700645
898e6283607ffff;-11.9224205;-76.68044
898e628a453ffff;-11.971935;-76.76053
898e628b663ffff;-11.999062;-76.84153
898e6298d4bffff;-11.932854;-76.717606
898e6283633ffff;-11.924385;-76.67762
898e62d4c37ffff;-11.993003;-76.87112
898e6298837ffff;-11.946461;-76.7189
898e628b20fffff;-12.018039;-76.84033
898e62d4dabffff;-12.001402;-76.85382
898e628363bffff;-11.925821;-76.68077
898e628b3d3ffff;-12.017664;-76.82522
898e62d4d33ffff;-12.004804;-76.85415
898e628b407ffff;-11.9827385;-76.81282
898e628b243ffff;-12.015541;-76.849144
898e628b057ffff;-12.004056;-76.82391
898e621ac37ffff;-12.268704;-76.87646
898e6210b47ffff;-12.300555;-76.767815
898e6202617ffff;-12.316368;-76.802536
898e6211b03ffff;-12.304061;-76.82551
898e6211b97ffff;-12.294385;-76.81854
898e6203537ffff;-12.333756;-76.8193
898e6211eabffff;-12.267033;-76.83704
898e6211c4fffff;-12.260758;-76.83041
898e6211ba3ffff;-12.30315;-76.81636
898e6211ac3ffff;-12.282984;-76.850655
898e62026a3ffff;-12.316894;-76.79655
898e6211a67ffff;-12.300516;-76.8463
898e62024c3ffff;-12.300416;-76.78893
898e6211857ffff;-12.279727;-76.82921
898e621192fffff;-12.3047285;-76.7984
898e62035c3ffff;-12.3205385;-76.83312
898e6202633ffff;-12.321732;-76.800026
898e620358bffff;-12.321065;-76.82713
898e6211e6bffff;-12.276181;-76.85
898e6211adbffff;-12.281019;-76.853485
898e6211b77ffff;-12.310863;-76.82616
898e6211b9bffff;-12.293858;-76.824524
898e6211b57ffff;-12.303534;-76.83149
898e620265bffff;-12.316753;-76.817665
898e621188fffff;-12.275416;-76.81974
898e620263bffff;-12.323169;-76.803185
898e6202603ffff;-12.317805;-76.80569
898e621184fffff;-12.284565;-76.832695
898e62024bbffff;-12.304868;-76.77728
898e6202453ffff;-12.305254;-76.79241
898e621ad2bffff;-12.28533;-76.86295
898e621ad7bffff;-12.282838;-76.87177
898e6211bbbffff;-12.301187;-76.81919
898e621ad33ffff;-12.280492;-76.859474
898e621ad67ffff;-12.286766;-76.86611
898e621a887ffff;-12.280345;-76.88059
898e6211e27ffff;-12.2758;-76.83487
898e6211877ffff;-12.287056;-76.823875
898e6211c47ffff;-12.259321;-76.827255
898e62035cfffff;-12.323939;-76.83345
898e62118cfffff;-12.276326;-76.82888
898e6211bafffff;-12.306551;-76.81669
898e6211b5bffff;-12.303007;-76.83748
898e6211b47ffff;-12.306935;-76.83182
898e621186fffff;-12.291894;-76.827354
898e6211ebbffff;-12.263632;-76.83672
898e6211b87ffff;-12.297786;-76.81886
898e621ad47ffff;-12.279436;-76.871445
898e6211ab3ffff;-12.286002;-76.835846
898e6210a27ffff;-12.293229;-76.773155
898e6202473ffff;-12.312581;-76.78708
898e6211b83ffff;-12.295822;-76.82169
898e621ac33ffff;-12.26674;-76.87929
898e6211e07ffff;-12.26847;-76.8402
898e6202613ffff;-12.3144045;-76.80537
898e621a9d7ffff;-12.291604;-76.8696
898e621ad83ffff;-12.268324;-76.86132
898e621a88fffff;-12.281781;-76.88375
898e621ad5bffff;-12.275507;-76.877106
898e6211a3bffff;-12.295678;-76.84281
898e6211e0bffff;-12.267942;-76.84619
898e6203513ffff;-12.324466;-76.82746
898e6211a03ffff;-12.290313;-76.84532
898e6210b53ffff;-12.295192;-76.770325
898e6211bdbffff;-12.294768;-76.83367
898e6210b0bffff;-12.299118;-76.76466
898e621a883ffff;-12.27838;-76.88342
898e6202403ffff;-12.307743;-76.7836
898e62022dbffff;-12.332319;-76.81614
898e6211a97ffff;-12.280638;-76.83835
898e6202663ffff;-12.326044;-76.8095
898e621a8bbffff;-12.283746;-76.88092
898e62118d7ffff;-12.271488;-76.8254
898e6211e2bffff;-12.275272;-76.84086
898e6211bc3ffff;-12.296732;-76.83084
898e6211e0fffff;-12.269907;-76.84336
898e6211ac7ffff;-12.284948;-76.847824
898e62026bbffff;-12.314931;-76.79938
898e6211a87ffff;-12.284039;-76.83868
898e62026d3ffff;-12.307077;-76.8107
898e6211a4fffff;-12.294623;-76.85479
898e6211a53ffff;-12.287822;-76.85413
898e620262bffff;-12.32657;-76.80351
898e6211e23ffff;-12.273835;-76.8377
898e6211bcfffff;-12.300133;-76.83117
898e6211aafffff;-12.292805;-76.8365
898e6211b37ffff;-12.309952;-76.81702
898e6210b1bffff;-12.295717;-76.764336
898e6202677ffff;-12.324607;-76.80634
898e6211e17ffff;-12.265069;-76.839874
898e6202497ffff;-12.298067;-76.776634
898e62024b3ffff;-12.303431;-76.77413
898e6211eb7ffff;-12.264159;-76.830734
898e6211b0fffff;-12.307462;-76.82583
898e6203587ffff;-12.321591;-76.821144
898e621adafffff;-12.279055;-76.856316
898e621188bffff;-12.273453;-76.82257
898e621a8b3ffff;-12.28231;-76.87776
898e62026cbffff;-12.311915;-76.81418
898e621184bffff;-12.282601;-76.835526
898e6211ab7ffff;-12.287967;-76.833015
898e62035bbffff;-12.324992;-76.82147
898e6211ba7ffff;-12.305114;-76.81353
898e6202697ffff;-12.308129;-76.79873
898e6211b2bffff;-12.312826;-76.823326
898e62118dbffff;-12.270962;-76.83139
898e6211ad7ffff;-12.281547;-76.847496
898e621ad3bffff;-12.281929;-76.862625
898e62026d7ffff;-12.30904;-76.80787
898e6211a27ffff;-12.299606;-76.83715
898e6211b8bffff;-12.297259;-76.82485
898e6211a4bffff;-12.29266;-76.85762
898e6211a63ffff;-12.2985525;-76.84913
898e621ad4bffff;-12.278908;-76.87743
898e620267bffff;-12.32408;-76.81233
898e6211b27ffff;-12.313353;-76.81734
898e6211b6fffff;-12.315701;-76.82964
898e621ad93ffff;-12.264922;-76.86099
898e6211b93ffff;-12.292421;-76.82137
898e620264bffff;-12.320154;-76.81799
898e6211aabffff;-12.29084;-76.83933
898e6211a73ffff;-12.295151;-76.8488
898e620358fffff;-12.323029;-76.8243
898e6211a2fffff;-12.3010435;-76.84031
898e6203483ffff;-12.3058815;-76.843796
898e6211a5bffff;-12.289258;-76.85729
898e6211c6fffff;-12.268087;-76.82507
898e62026b3ffff;-12.313493;-76.79622
898e6202447ffff;-12.310618;-76.78991
898e621ad07ffff;-12.278527;-76.862305
898e62022d3ffff;-12.330882;-76.81298
898e6211b8fffff;-12.299223;-76.82202
898e620266fffff;-12.329445;-76.80982
898e620248fffff;-12.302905;-76.78011
898e6210b4fffff;-12.301993;-76.77097
898e620241bffff;-12.30578;-76.78643
898e621186bffff;-12.28993;-76.830185
898e620268fffff;-12.312967;-76.80221
898e621180bffff;-12.281692;-76.82638
898e6211bcbffff;-12.298169;-76.834
898e6211b33ffff;-12.307988;-76.81985
